TF_name,linked_gene,TF_gene
FOXO1,IGFBP1,FOXO1_IGFBP1
FOXO1,EDN1,FOXO1_EDN1
FOXO1,CDKN1B,FOXO1_CDKN1B
FOXO1,LHB,FOXO1_LHB
FOXO1,ANGPT2,FOXO1_ANGPT2
FOXO1,IRS2,FOXO1_IRS2
FOXO1,FSHB,FOXO1_FSHB
FOXO1,PRL,FOXO1_PRL
FOXO1,PDGFB,FOXO1_PDGFB
FOXO1,PDGFA,FOXO1_PDGFA
FOXO1,ADIPOR1,FOXO1_ADIPOR1
FOXO1,NLK,FOXO1_NLK
FOXO1,KLF2,FOXO1_KLF2
FOXO1,AR,FOXO1_AR
FOXO1,FABP4,FOXO1_FABP4
FOXO1,IL6,FOXO1_IL6
FOXO1,CXCR4,FOXO1_CXCR4
FOXO1,TXNIP,FOXO1_TXNIP
FOXO1,HYOU1,FOXO1_HYOU1
FOXO1,TNFSF10,FOXO1_TNFSF10
FOXO1,NKX6-1,FOXO1_NKX6-1
FOXO1,RAG1,FOXO1_RAG1
FOXO1,NEUROG3,FOXO1_NEUROG3
FOXO1,,FOXO1_
FOXO1,CCR2,FOXO1_CCR2
FOXO1,G6PC,FOXO1_G6PC
FOXO1,TRIM63,FOXO1_TRIM63
FOXO1,CCL20,FOXO1_CCL20
FOXO1,FOXP3,FOXO1_FOXP3
FOXO1,GCK,FOXO1_GCK
FOXO1,RUNX2,FOXO1_RUNX2
FOXO1,MMP13,FOXO1_MMP13
FOXO1,CCNG2,FOXO1_CCNG2
FOXO1,ALPL,FOXO1_ALPL
FOXO1,BAX,FOXO1_BAX
FOXO1,MYH7,FOXO1_MYH7
FOXO1,CASP8,FOXO1_CASP8
FOXO1,BCL2L11,FOXO1_BCL2L11
FOXO1,CCND2,FOXO1_CCND2
FOXO1,CCND1,FOXO1_CCND1
FOXO1,AKT1,FOXO1_AKT1
FOXO1,CCR7,FOXO1_CCR7
FOXO1,PPARGC1A,FOXO1_PPARGC1A
FOXO1,PCK1,FOXO1_PCK1
FOXO1,SREBF1,FOXO1_SREBF1
FOXO1,ADIPOQ,FOXO1_ADIPOQ
FOXO1,NOS3,FOXO1_NOS3
FOXO1,PDX1,FOXO1_PDX1
FOXO1,BGLAP2,FOXO1_BGLAP2
FOXO1,FASL,FOXO1_FASL
FOXO1,PIK3R1,FOXO1_PIK3R1
FOXO1,APOC3,FOXO1_APOC3
FOXO1,SELL,FOXO1_SELL
FOXO1,OSTN,FOXO1_OSTN
FOXO1,PPARG,FOXO1_PPARG
FOXO1,TRIB3,FOXO1_TRIB3
FOXO1,IL7R,FOXO1_IL7R
FOXO1,FOXA2,FOXO1_FOXA2
FOXO1,INS2,FOXO1_INS2
FOXO1,CDKN1A,FOXO1_CDKN1A
FOXO1,LPL,FOXO1_LPL
FOXO1,IKZF1,FOXO1_IKZF1
FOXO1,PDK4,FOXO1_PDK4
FOXO1,CCL2,FOXO1_CCL2
FOXO3,GALT,FOXO3_GALT
FOXO3,CDKN2B,FOXO3_CDKN2B
FOXO3,MYOCD,FOXO3_MYOCD
FOXO3,SIRT6,FOXO3_SIRT6
FOXO3,FASLG,FOXO3_FASLG
FOXO3,SIRT1,FOXO3_SIRT1
FOXO3,FOXM1,FOXO3_FOXM1
FOXO3,VEGFA,FOXO3_VEGFA
FOXO3,VEGFB,FOXO3_VEGFB
FOXO3,BBC3,FOXO3_BBC3
FOXO3,AR,FOXO3_AR
FOXO3,BCL2L11,FOXO3_BCL2L11
FOXO3,CCND2,FOXO3_CCND2
FOXO3,PIK3CA,FOXO3_PIK3CA
FOXO3,BCL6,FOXO3_BCL6
FOXO3,TXNIP,FOXO3_TXNIP
FOXO3,BIRC5,FOXO3_BIRC5
FOXO3,TNFSF10,FOXO3_TNFSF10
FOXO3,,FOXO3_
FOXO3,SOCS3,FOXO3_SOCS3
FOXO3,CDKN1B,FOXO3_CDKN1B
FOXO3,NOL3,FOXO3_NOL3
FOXO3,CCND1,FOXO3_CCND1
FOXO3,GADD45A,FOXO3_GADD45A
FOXO3,CCNG2,FOXO3_CCNG2
FOXO3,LCN2,FOXO3_LCN2
FOXO4,PSMD11,FOXO4_PSMD11
FOXO4,CREB1,FOXO4_CREB1
FOXO4,BCL6,FOXO4_BCL6
FOXO4,TNFSF10,FOXO4_TNFSF10
FOXO4,HIF1A,FOXO4_HIF1A
FOXO4,SOD2,FOXO4_SOD2
FOXO4,,FOXO4_
FOXO4,BCL2L11,FOXO4_BCL2L11
FOXO4,RBL2,FOXO4_RBL2
FOXO4,CCND2,FOXO4_CCND2
FOXO4,CCND1,FOXO4_CCND1
FOXO4,GADD45A,FOXO4_GADD45A
FOXO4,ANXA8,FOXO4_ANXA8
FOXO4,PPARGC1A,FOXO4_PPARGC1A
FOXP1,FGF17,FOXP1_FGF17
FOXP1,FGF16,FOXP1_FGF16
FOXP1,SCGB1A1,FOXP1_SCGB1A1
FOXP1,LHX3,FOXP1_LHX3
FOXP1,FGF20,FOXP1_FGF20
FOXP1,FGF3,FOXP1_FGF3
FOXP1,,FOXP1_
FOXP2,SRPX,FOXP2_SRPX
FOXP2,CNTNAP2,FOXP2_CNTNAP2
FOXP2,SRPX2,FOXP2_SRPX2
FOXP2,NKX2-1,FOXP2_NKX2-1
FOXP2,MET,FOXP2_MET
FOXP2,PLAUR,FOXP2_PLAUR
FOXP2,,FOXP2_
FOXP3,IL10,FOXP3_IL10
FOXP3,USP21,FOXP3_USP21
FOXP3,SATB1,FOXP3_SATB1
FOXP3,CDKN1A,FOXP3_CDKN1A
FOXP3,IL2RA,FOXP3_IL2RA
FOXP3,ERBB2,FOXP3_ERBB2
FOXP3,BRCA1,FOXP3_BRCA1
FOXP3,ZNF205,FOXP3_ZNF205
FOXP3,TLR10,FOXP3_TLR10
FOXP3,CCR4,FOXP3_CCR4
FOXP3,IL2,FOXP3_IL2
FOXP3,,FOXP3_
FOXP3,IL17A,FOXP3_IL17A
FOXP3,IL22,FOXP3_IL22
FOXP3,IFNG,FOXP3_IFNG
FOXP3,TNFRSF18,FOXP3_TNFRSF18
FOXP3,CTLA4,FOXP3_CTLA4
FOXP3,NFKB1,FOXP3_NFKB1
FOXP3,OPN1SW,FOXP3_OPN1SW
FOXP3,SKP2,FOXP3_SKP2
FOXQ1,WNT3A,FOXQ1_WNT3A
FOXQ1,CDH1,FOXQ1_CDH1
FOXQ1,BCL11A,FOXQ1_BCL11A
FOXQ1,TWIST1,FOXQ1_TWIST1
FOXQ1,RSPO2,FOXQ1_RSPO2
FOXQ1,VEGFA,FOXQ1_VEGFA
FOXQ1,,FOXQ1_
GABPA,CHRNE,GABPA_CHRNE
GABPA,IL10,GABPA_IL10
GABPA,COX4I1,GABPA_COX4I1
GABPA,CYP7B1,GABPA_CYP7B1
GABPA,SOD3,GABPA_SOD3
GABPA,IL7R,GABPA_IL7R
GABPA,SKP2,GABPA_SKP2
GABPA,,GABPA_
GATA1,HBE1,GATA1_HBE1
GATA1,DICER1,GATA1_DICER1
GATA1,RUNX1,GATA1_RUNX1
GATA1,HBA1,GATA1_HBA1
GATA1,HBA2,GATA1_HBA2
GATA1,CDC6,GATA1_CDC6
GATA1,GP6,GATA1_GP6
GATA1,GP9,GATA1_GP9
GATA1,COPS5,GATA1_COPS5
GATA1,BST2,GATA1_BST2
GATA1,ST2,GATA1_ST2
GATA1,WT1,GATA1_WT1
GATA1,GFI1B,GATA1_GFI1B
GATA1,TAL1,GATA1_TAL1
GATA1,IFNG,GATA1_IFNG
GATA1,PF4,GATA1_PF4
GATA1,CDA,GATA1_CDA
GATA1,EPO,GATA1_EPO
GATA1,GYPB,GATA1_GYPB
GATA1,ITGA2B,GATA1_ITGA2B
GATA1,HBB,GATA1_HBB
GATA1,MPL,GATA1_MPL
GATA1,BACH1,GATA1_BACH1
GATA1,PPOX,GATA1_PPOX
GATA1,MUC1,GATA1_MUC1
GATA1,DPYSL2,GATA1_DPYSL2
GATA1,DACH1,GATA1_DACH1
GATA1,TBXA2R,GATA1_TBXA2R
GATA1,BDKRB1,GATA1_BDKRB1
GATA1,FCER1A,GATA1_FCER1A
GATA1,ZNF268,GATA1_ZNF268
GATA1,CCR3,GATA1_CCR3
GATA1,NFE2,GATA1_NFE2
GATA1,HBG1,GATA1_HBG1
GATA1,SMAD1,GATA1_SMAD1
GATA1,KLF1,GATA1_KLF1
GATA1,PRG2,GATA1_PRG2
GATA1,CYBB,GATA1_CYBB
GATA1,GP1BB,GATA1_GP1BB
GATA1,FLI1,GATA1_FLI1
GATA1,EPOR,GATA1_EPOR
GATA1,BACE1,GATA1_BACE1
GATA1,SEMG1,GATA1_SEMG1
GATA1,GNAS,GATA1_GNAS
GATA1,AGGF1,GATA1_AGGF1
GATA1,PTGFR,GATA1_PTGFR
GATA1,CEBPA,GATA1_CEBPA
GATA1,HEMGN,GATA1_HEMGN
GATA1,SPI1,GATA1_SPI1
GATA1,ALAS2,GATA1_ALAS2
GATA1,FURIN,GATA1_FURIN
GATA1,CBFB,GATA1_CBFB
GATA1,F13A1,GATA1_F13A1
GATA1,LTBP4,GATA1_LTBP4
GATA1,PBXIP1,GATA1_PBXIP1
GATA1,GATA1,GATA1_GATA1
GATA1,IL1RL1,GATA1_IL1RL1
GATA1,,GATA1_
GATA1,SIGMAR1,GATA1_SIGMAR1
GATA1,ZBTB7A,GATA1_ZBTB7A
GATA1,EPB42,GATA1_EPB42
GATA1,HBB-AR,GATA1_HBB-AR
GATA1,CCNA1,GATA1_CCNA1
GATA1,ZFP26,GATA1_ZFP26
GATA1,TFDP2,GATA1_TFDP2
GATA1,FCER1G,GATA1_FCER1G
GATA1,CGA,GATA1_CGA
GATA1,USP17LA,GATA1_USP17LA
GATA2,EPO,GATA2_EPO
GATA2,SPI1,GATA2_SPI1
GATA2,NOS3,GATA2_NOS3
GATA2,ANGPT2,GATA2_ANGPT2
GATA2,ADH1A,GATA2_ADH1A
GATA2,PRG2,GATA2_PRG2
GATA2,CYBB,GATA2_CYBB
GATA2,GATA1,GATA2_GATA1
GATA2,IL1RL1,GATA2_IL1RL1
GATA2,AR,GATA2_AR
GATA2,DPYSL2,GATA2_DPYSL2
GATA2,ST2,GATA2_ST2
GATA2,WT1,GATA2_WT1
GATA2,PPARG,GATA2_PPARG
GATA2,PECAM1,GATA2_PECAM1
GATA2,FCER1A,GATA2_FCER1A
GATA2,ERVW-1,GATA2_ERVW-1
GATA2,MS4A2,GATA2_MS4A2
GATA2,TSHB,GATA2_TSHB
GATA2,,GATA2_
GATA2,CEBPA,GATA2_CEBPA
GATA2,LYL1,GATA2_LYL1
GATA2,CSF2,GATA2_CSF2
GATA2,RC3H1,GATA2_RC3H1
GATA2,TAC2,GATA2_TAC2
GATA2,NKX6-1,GATA2_NKX6-1
GATA2,SMAD6,GATA2_SMAD6
GATA3,TCF7L2,GATA3_TCF7L2
GATA3,IL10,GATA3_IL10
GATA3,MMP1,GATA3_MMP1
GATA3,CDX2,GATA3_CDX2
GATA3,STAT4,GATA3_STAT4
GATA3,ESR1,GATA3_ESR1
GATA3,NFKB1,GATA3_NFKB1
GATA3,EPOR,GATA3_EPOR
GATA3,TGFBR3,GATA3_TGFBR3
GATA3,IL5,GATA3_IL5
GATA3,ZEB1,GATA3_ZEB1
GATA3,IL4,GATA3_IL4
GATA3,LOX,GATA3_LOX
GATA3,CD8B,GATA3_CD8B
GATA3,SLCO4C1,GATA3_SLCO4C1
GATA3,CD8A,GATA3_CD8A
GATA3,ALDH1A2,GATA3_ALDH1A2
GATA3,IFNG,GATA3_IFNG
GATA3,TEK,GATA3_TEK
GATA3,ERG,GATA3_ERG
GATA3,ERVW-1,GATA3_ERVW-1
GATA3,CD40LG,GATA3_CD40LG
GATA3,PAEP,GATA3_PAEP
GATA3,CHST4,GATA3_CHST4
GATA3,RELA,GATA3_RELA
GATA3,EPO,GATA3_EPO
GATA3,FOXC2,GATA3_FOXC2
GATA3,FOXC1,GATA3_FOXC1
GATA3,TRA,GATA3_TRA
GATA3,KLK1,GATA3_KLK1
GATA3,CXCL1,GATA3_CXCL1
GATA3,GATA3,GATA3_GATA3
GATA3,FUT7,GATA3_FUT7
GATA3,MUC1,GATA3_MUC1
GATA3,CDH3,GATA3_CDH3
GATA3,HSD17B1,GATA3_HSD17B1
GATA3,CDH1,GATA3_CDH1
GATA3,IL12RB2,GATA3_IL12RB2
GATA3,,GATA3_
GATA3,CDKN2C,GATA3_CDKN2C
GATA3,IL24,GATA3_IL24
GATA3,IL13,GATA3_IL13
GATA3,RUNX3,GATA3_RUNX3
GATA3,FOXP3,GATA3_FOXP3
GATA3,IL3,GATA3_IL3
GATA3,MYCN,GATA3_MYCN
GATA3,DLC1,GATA3_DLC1
GATA3,TBX21,GATA3_TBX21
GATA3,FGF10,GATA3_FGF10
GATA3,RAG2,GATA3_RAG2
GATA4,NOS3,GATA4_NOS3
GATA4,HDAC9,GATA4_HDAC9
GATA4,FABP2,GATA4_FABP2
GATA4,IL5,GATA4_IL5
GATA4,CYP17A1,GATA4_CYP17A1
GATA4,FCGR3B,GATA4_FCGR3B
GATA4,FCGR2B,GATA4_FCGR2B
GATA4,SGPL1,GATA4_SGPL1
GATA4,CCND2,GATA4_CCND2
GATA4,SUMO1,GATA4_SUMO1
GATA4,IAPP,GATA4_IAPP
GATA4,SI,GATA4_SI
GATA4,NPPA,GATA4_NPPA
GATA4,ERBB2,GATA4_ERBB2
GATA4,NPPB,GATA4_NPPB
GATA4,STAR,GATA4_STAR
GATA4,FGF10,GATA4_FGF10
GATA4,HAMP,GATA4_HAMP
GATA4,AMH,GATA4_AMH
GATA4,,GATA4_
GATA4,HEXIM1,GATA4_HEXIM1
GATA4,MEF2C,GATA4_MEF2C
GATA4,HSPA5,GATA4_HSPA5
GATA4,MYOG,GATA4_MYOG
GATA4,IFI204,GATA4_IFI204
GATA4,DMRT1,GATA4_DMRT1
GATA4,EPOR,GATA4_EPOR
GATA4,LRRC10,GATA4_LRRC10
GATA4,SPDEF,GATA4_SPDEF
GATA4,BMP4,GATA4_BMP4
GATA4,HHEX,GATA4_HHEX
GATA4,ID2,GATA4_ID2
GATA4,HESX1,GATA4_HESX1
GATA4,ANKRD1,GATA4_ANKRD1
GATA4,ADORA1,GATA4_ADORA1
GATA4,NKX2-5,GATA4_NKX2-5
GATA4,LHX9,GATA4_LHX9
GATA6,SULT2A1,GATA6_SULT2A1
GATA6,CYP17A1,GATA6_CYP17A1
GATA6,DAB2,GATA6_DAB2
GATA6,VWF,GATA6_VWF
GATA6,APOA1,GATA6_APOA1
GATA6,CYP11A1,GATA6_CYP11A1
GATA6,CAV1,GATA6_CAV1
GATA6,PLAU,GATA6_PLAU
GATA6,DKK1,GATA6_DKK1
GATA6,,GATA6_
GATA6,PPP1R14A,GATA6_PPP1R14A
GATA6,SFTPC,GATA6_SFTPC
GATA6,RBPJL,GATA6_RBPJL
GATA6,CDX2,GATA6_CDX2
GATA6,TNNC1,GATA6_TNNC1
GATA6,WNT7B,GATA6_WNT7B
GATA6,BHLHA15,GATA6_BHLHA15
GATA6,TTF1,GATA6_TTF1
GATA6,MYLK,GATA6_MYLK
GATA6,SPDEF,GATA6_SPDEF
GATA6,SHH,GATA6_SHH
GATA6,NKX2-1,GATA6_NKX2-1
GATA6,SFTPA1,GATA6_SFTPA1
GATA6,NOX1,GATA6_NOX1
GFI1,CYP27B1,GFI1_CYP27B1
GFI1,GUCY1B1,GFI1_GUCY1B1
GFI1,CDKN1A,GFI1_CDKN1A
GFI1,BAX,GFI1_BAX
GFI1,NF1,GFI1_NF1
GFI1,ELANE,GFI1_ELANE
GFI1,,GFI1_
GFI1,SPI1,GFI1_SPI1
GFI1,GFI1B,GFI1_GFI1B
GFI1,CDKN2B,GFI1_CDKN2B
GFI1,ZBTB16,GFI1_ZBTB16
GFI1,ID2,GFI1_ID2
GFI1,BAK1,GFI1_BAK1
GFI1,IL7R,GFI1_IL7R
GFI1B,SOCS3,GFI1B_SOCS3
GFI1B,SOCS1,GFI1B_SOCS1
GFI1B,GFI1B,GFI1B_GFI1B
GFI1B,MEIS1,GFI1B_MEIS1
GFI1B,ELF4,GFI1B_ELF4
GFI1B,GFI1,GFI1B_GFI1
GFI1B,RAG1,GFI1B_RAG1
GFI1B,RCOR2,GFI1B_RCOR2
GFI1B,RAG2,GFI1B_RAG2
GFI1B,,GFI1B_
GLI1,EGR2,GLI1_EGR2
GLI1,PDGFRA,GLI1_PDGFRA
GLI1,JUN,GLI1_JUN
GLI1,SMAD4,GLI1_SMAD4
GLI1,IL1R2,GLI1_IL1R2
GLI1,H2AFX,GLI1_H2AFX
GLI1,MUC5AC,GLI1_MUC5AC
GLI1,TNFRSF10B,GLI1_TNFRSF10B
GLI1,SFRP1,GLI1_SFRP1
GLI1,CYR61,GLI1_CYR61
GLI1,SOCS1,GLI1_SOCS1
GLI1,FAS,GLI1_FAS
GLI1,BHLHE41,GLI1_BHLHE41
GLI1,AKT1,GLI1_AKT1
GLI1,CDK2,GLI1_CDK2
GLI1,S100A7,GLI1_S100A7
GLI1,BCL2,GLI1_BCL2
GLI1,SOX9,GLI1_SOX9
GLI1,S100A9,GLI1_S100A9
GLI1,,GLI1_
GLI1,CDH1,GLI1_CDH1
GLI1,HAS2,GLI1_HAS2
GLI1,NHLH1,GLI1_NHLH1
GLI1,PVR,GLI1_PVR
GLI1,FOXM1,GLI1_FOXM1
GLI1,RUNX3,GLI1_RUNX3
GLI1,RUNX2,GLI1_RUNX2
GLI2,FOXA2,GLI2_FOXA2
GLI2,IFITM5,GLI2_IFITM5
GLI2,WNT2B,GLI2_WNT2B
GLI2,PDGFRA,GLI2_PDGFRA
GLI2,FOXC2,GLI2_FOXC2
GLI2,JUN,GLI2_JUN
GLI2,FOXE1,GLI2_FOXE1
GLI2,H2AFX,GLI2_H2AFX
GLI2,FOXF1,GLI2_FOXF1
GLI2,FST,GLI2_FST
GLI2,MUC5AC,GLI2_MUC5AC
GLI2,TNFRSF10B,GLI2_TNFRSF10B
GLI2,FOXL1,GLI2_FOXL1
GLI2,SOCS1,GLI2_SOCS1
GLI2,CDH1,GLI2_CDH1
GLI2,FAS,GLI2_FAS
GLI2,BHLHE41,GLI2_BHLHE41
GLI2,BCL2,GLI2_BCL2
GLI2,,GLI2_
GLI2,PTCH1,GLI2_PTCH1
GLI2,GLI1,GLI2_GLI1
GLI2,PAX3,GLI2_PAX3
GLI2,ASCL1,GLI2_ASCL1
GLI2,BMP2,GLI2_BMP2
GLI2,SHH,GLI2_SHH
GLI2,FGF15,GLI2_FGF15
GLI2,NDP,GLI2_NDP
GLI2,FKBP8,GLI2_FKBP8
GLI2,HES1,GLI2_HES1
GLI2,SOX8,GLI2_SOX8
GLI2,MYF5,GLI2_MYF5
GLI3,FGF8,GLI3_FGF8
GLI3,SHH,GLI3_SHH
GLI3,PITRM1,GLI3_PITRM1
GLI3,HAS2,GLI3_HAS2
GLI3,PVR,GLI3_PVR
GLI3,GLI2,GLI3_GLI2
GLI3,NKX6-1,GLI3_NKX6-1
GLI3,GLI1,GLI3_GLI1
GLI3,MYF5,GLI3_MYF5
GLI3,,GLI3_
GTF2I,SEC23A,GTF2I_SEC23A
GTF2I,TGFB2,GTF2I_TGFB2
GTF2I,HSPA5,GTF2I_HSPA5
GTF2I,IGH,GTF2I_IGH
GTF2I,FOS,GTF2I_FOS
GTF2I,DLK1,GTF2I_DLK1
GTF2I,TGFBR2,GTF2I_TGFBR2
GTF2I,CFDP1,GTF2I_CFDP1
GTF2I,AKAP12,GTF2I_AKAP12
GTF2I,CSRP2,GTF2I_CSRP2
GTF2I,ID1,GTF2I_ID1
GTF2I,CCND1,GTF2I_CCND1
GTF2I,NSD1,GTF2I_NSD1
GTF2I,CCL7,GTF2I_CCL7
GTF2I,GSC,GTF2I_GSC
GTF2I,FOLR1,GTF2I_FOLR1
GTF2I,,GTF2I_
GTF2IRD1,TGFB2,GTF2IRD1_TGFB2
GTF2IRD1,CSRP2,GTF2IRD1_CSRP2
GTF2IRD1,CCL7,GTF2IRD1_CCL7
GTF2IRD1,DLK1,GTF2IRD1_DLK1
GTF2IRD1,FOLR1,GTF2IRD1_FOLR1
GTF2IRD1,TGFBR2,GTF2IRD1_TGFBR2
GTF2IRD1,,GTF2IRD1_
HAND2,DLX5,HAND2_DLX5
HAND2,DLX6,HAND2_DLX6
HAND2,DBH,HAND2_DBH
HAND2,MSX1,HAND2_MSX1
HAND2,PHOX2B,HAND2_PHOX2B
HAND2,RUNX2,HAND2_RUNX2
HAND2,,HAND2_
HDAC1,HMGCS1,HDAC1_HMGCS1
HDAC1,HSPA5,HDAC1_HSPA5
HDAC1,EIF2AK1,HDAC1_EIF2AK1
HDAC1,MMP9,HDAC1_MMP9
HDAC1,RHOB,HDAC1_RHOB
HDAC1,RUNX3,HDAC1_RUNX3
HDAC1,IL2,HDAC1_IL2
HDAC1,COL1A2,HDAC1_COL1A2
HDAC1,SP1,HDAC1_SP1
HDAC1,BAMBI,HDAC1_BAMBI
HDAC1,RARB,HDAC1_RARB
HDAC1,HLA-DRA,HDAC1_HLA-DRA
HDAC1,TFF1,HDAC1_TFF1
HDAC1,TP53,HDAC1_TP53
HDAC1,CXCL8,HDAC1_CXCL8
HDAC1,PCNA,HDAC1_PCNA
HDAC1,ABCB1,HDAC1_ABCB1
HDAC1,CD82,HDAC1_CD82
HDAC1,BCL2A1,HDAC1_BCL2A1
HDAC1,ALOX15,HDAC1_ALOX15
HDAC1,PSIP1,HDAC1_PSIP1
HDAC1,CYP3A4,HDAC1_CYP3A4
HDAC1,BRCA2,HDAC1_BRCA2
HDAC1,EGFR,HDAC1_EGFR
HDAC1,SFRP1,HDAC1_SFRP1
HDAC1,DEFB1,HDAC1_DEFB1
HDAC1,RELN,HDAC1_RELN
HDAC1,EPCAM,HDAC1_EPCAM
HDAC1,CCND2,HDAC1_CCND2
HDAC1,CCND1,HDAC1_CCND1
HDAC1,TERT,HDAC1_TERT
HDAC1,CDH1,HDAC1_CDH1
HDAC1,E2F1,HDAC1_E2F1
HDAC1,SPP1,HDAC1_SPP1
HDAC1,MICA,HDAC1_MICA
HDAC1,MICB,HDAC1_MICB
HDAC1,EGR1,HDAC1_EGR1
HDAC1,SERPINB5,HDAC1_SERPINB5
HDAC1,CDKN2A,HDAC1_CDKN2A
HDAC1,NOS3,HDAC1_NOS3
HDAC1,MGMT,HDAC1_MGMT
HDAC1,STAT3,HDAC1_STAT3
HDAC1,GAD1,HDAC1_GAD1
HDAC1,IGFBP3,HDAC1_IGFBP3
HDAC1,FOS,HDAC1_FOS
HDAC1,TNFRSF10A,HDAC1_TNFRSF10A
HDAC1,SMAD7,HDAC1_SMAD7
HDAC1,ESR1,HDAC1_ESR1
HDAC1,KLF4,HDAC1_KLF4
HDAC1,POU5F1,HDAC1_POU5F1
HDAC1,NFKB1,HDAC1_NFKB1
HDAC1,AR,HDAC1_AR
HDAC1,CLDN7,HDAC1_CLDN7
HDAC1,TJP1,HDAC1_TJP1
HDAC1,APOC3,HDAC1_APOC3
HDAC1,SNAI2,HDAC1_SNAI2
HDAC1,BIRC5,HDAC1_BIRC5
HDAC1,TXNIP,HDAC1_TXNIP
HDAC1,RGS10,HDAC1_RGS10
HDAC1,RECK,HDAC1_RECK
HDAC1,DNMT1,HDAC1_DNMT1
HDAC1,BIRC3,HDAC1_BIRC3
HDAC1,CD44,HDAC1_CD44
HDAC1,CDKN1A,HDAC1_CDKN1A
HDAC1,PHB,HDAC1_PHB
HDAC1,CD1D,HDAC1_CD1D
HDAC1,ICAM1,HDAC1_ICAM1
HDAC1,PTGS2,HDAC1_PTGS2
HDAC1,RECQL4,HDAC1_RECQL4
HDAC1,GRIN2B,HDAC1_GRIN2B
HDAC1,MMP28,HDAC1_MMP28
HDAC1,,HDAC1_
HDAC1,JUN,HDAC1_JUN
HDAC1,CDC25A,HDAC1_CDC25A
HDAC1,PPP2CA,HDAC1_PPP2CA
HDAC1,NFKBIA,HDAC1_NFKBIA
HDAC1,RBL2,HDAC1_RBL2
HDAC1,IL6,HDAC1_IL6
HDAC1,FAS,HDAC1_FAS
HDAC1,FSHR,HDAC1_FSHR
HDAC1,STAR,HDAC1_STAR
HDAC1,PPARG,HDAC1_PPARG
HDAC1,CEBPB,HDAC1_CEBPB
HDAC1,CDKN1B,HDAC1_CDKN1B
HDAC1,CSN2,HDAC1_CSN2
HDAC1,RHOX5,HDAC1_RHOX5
HDAC1,COMP,HDAC1_COMP
HDAC1,CD1D2,HDAC1_CD1D2
HDAC1,AKAP12,HDAC1_AKAP12
HDAC1,BGLAP,HDAC1_BGLAP
HDAC1,CCL5,HDAC1_CCL5
HDAC1,IL12B,HDAC1_IL12B
HDAC1,NOS2,HDAC1_NOS2
HDAC1,NFYA,HDAC1_NFYA
HDAC2,CAD,HDAC2_CAD
HDAC2,APAF1,HDAC2_APAF1
HDAC2,MUC5AC,HDAC2_MUC5AC
HDAC2,IGF1,HDAC2_IGF1
HDAC2,KLF4,HDAC2_KLF4
HDAC2,VEGFA,HDAC2_VEGFA
HDAC2,TGFBR2,HDAC2_TGFBR2
HDAC2,BMP7,HDAC2_BMP7
HDAC2,COL1A2,HDAC2_COL1A2
HDAC2,SP1,HDAC2_SP1
HDAC2,MYCN,HDAC2_MYCN
HDAC2,CCNE1,HDAC2_CCNE1
HDAC2,SNAI2,HDAC2_SNAI2
HDAC2,DNMT1,HDAC2_DNMT1
HDAC2,CXCL8,HDAC2_CXCL8
HDAC2,CDKN1A,HDAC2_CDKN1A
HDAC2,PHB,HDAC2_PHB
HDAC2,TWIST1,HDAC2_TWIST1
HDAC2,CD1D,HDAC2_CD1D
HDAC2,GRM2,HDAC2_GRM2
HDAC2,DEC1,HDAC2_DEC1
HDAC2,CDH1,HDAC2_CDH1
HDAC2,MYC,HDAC2_MYC
HDAC2,ALOX5,HDAC2_ALOX5
HDAC2,CCL2,HDAC2_CCL2
HDAC2,TNFSF10,HDAC2_TNFSF10
HDAC2,TP63,HDAC2_TP63
HDAC2,,HDAC2_
HDAC2,NFKBIA,HDAC2_NFKBIA
HDAC2,CD1D2,HDAC2_CD1D2
HDAC2,CCL12,HDAC2_CCL12
HDAC2,STAR,HDAC2_STAR
HDAC2,NOS2,HDAC2_NOS2
HDAC2,SMARCA4,HDAC2_SMARCA4
HDAC3,GTF2I,HDAC3_GTF2I
HDAC3,JUN,HDAC3_JUN
HDAC3,CDKN2A,HDAC3_CDKN2A
HDAC3,MBD1,HDAC3_MBD1
HDAC3,MMP2,HDAC3_MMP2
HDAC3,IFNA1,HDAC3_IFNA1
HDAC3,LSS,HDAC3_LSS
HDAC3,TNF,HDAC3_TNF
HDAC3,EGFR,HDAC3_EGFR
HDAC3,GATA2,HDAC3_GATA2
HDAC3,VEGFA,HDAC3_VEGFA
HDAC3,GRHL1,HDAC3_GRHL1
HDAC3,PRAM1,HDAC3_PRAM1
HDAC3,APOC3,HDAC3_APOC3
HDAC3,CXCR4,HDAC3_CXCR4
HDAC3,CDH1,HDAC3_CDH1
HDAC3,MYC,HDAC3_MYC
HDAC3,ALOX5,HDAC3_ALOX5
HDAC3,GAS2,HDAC3_GAS2
HDAC3,TLR9,HDAC3_TLR9
HDAC3,ULBP1,HDAC3_ULBP1
HDAC3,LGALS9,HDAC3_LGALS9
HDAC3,PCK2,HDAC3_PCK2
HDAC3,GCM1,HDAC3_GCM1
HDAC3,,HDAC3_
HDAC3,NFKBIA,HDAC3_NFKBIA
HDAC3,NR4A2,HDAC3_NR4A2
HDAC3,CDKN1B,HDAC3_CDKN1B
HDAC3,PHLPP1,HDAC3_PHLPP1
HDAC3,BCL2L1,HDAC3_BCL2L1
HDAC3,FOS,HDAC3_FOS
